# BUSCO version is: 5.4.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
5951at33208	Missing
9639at33208	Missing
13816at33208	Missing
14776at33208	Missing
16244at33208	Missing
40200at33208	Missing
45934at33208	Missing
400042at33208	Duplicated	b411032a-935e-4029-9ad2-93179cb46201.p1	181.5	180
400042at33208	Duplicated	e600a51e-e9ee-4e31-80e4-55cea92e9ae3.p1	180.4	223
401196at33208	Fragmented	0c4d605d-259f-4f37-917c-c0c31b5314fb.p1	55.7	85
401220at33208	Complete	591b2eb8-1f6e-41b4-ad58-a3fa72e66adc.p1	343.7	314
401679at33208	Complete	937160a6-cf4b-40d9-ad28-bf4c9458729b.p1	61.5	76
401779at33208	Complete	3657f4f8-5c8e-40b6-86fb-ffda59e07eb8.p1	325.7	256
403171at33208	Duplicated	c15eea79-9c51-450f-8f84-78680944d355.p1	174.0	275
403171at33208	Duplicated	ddf9976f-88ac-4ce2-9076-e42e9464d991.p1	174.0	275
403171at33208	Duplicated	ced07bc4-2643-4536-a94a-d4f5091a1f26.p1	167.2	265
403817at33208	Duplicated	55b2e90f-b6ea-46e0-83e3-e859745994e4.p1	28.9	93
403817at33208	Duplicated	a78c8213-bbc7-48bf-a0b4-24ccc961bb90.p1	28.9	93
404988at33208	Complete	c3295218-bff1-4ba9-be40-3d7f80fad6c6.p1	250.9	305
405257at33208	Complete	1b128943-2ef2-406e-ab96-30c1e4858dc0.p1	330.6	364
406927at33208	Complete	22834392-03ec-4b46-88d6-9c4e177b40f1.p1	106.2	159
407472at33208	Duplicated	50fbe705-3487-4a11-942b-aedb07366c70.p1	381.7	350
407472at33208	Duplicated	89e756cd-29dc-4f77-b69c-13fb4954efa3.p1	374.3	319
409006at33208	Complete	8880335f-a251-444b-a9ee-093c6cfa6d13.p1	272.3	290
409186at33208	Complete	77225ece-049d-46b1-807d-3d54e7d308e0.p1	404.6	458
411515at33208	Duplicated	49f2011a-10ad-45dd-a822-50288e4fb087.p1	296.3	257
411515at33208	Duplicated	f3644b21-296a-4f82-a69c-a9824e1f27d5.p1	296.3	257
411664at33208	Fragmented	b09d9506-3be2-4b89-8ae1-cc94d48d759f.p1	22.0	70
411755at33208	Complete	83f0dcdb-9a9e-4c5c-a5a2-2b1e5f83d072.p1	262.7	368
412370at33208	Missing
412542at33208	Duplicated	4af2d3cf-e543-4766-9334-3fe07f9d4411.p1	316.9	222
412542at33208	Duplicated	2007e2b7-023c-4263-bf0e-ab96037bed07.p1	316.7	222
412930at33208	Missing
413334at33208	Complete	4b87ad9d-f278-4706-ae61-3071c0886639.p1	225.8	281
414001at33208	Duplicated	5d571b69-2b55-49e0-9a9a-5818b25969a5.p1	358.0	274
414001at33208	Duplicated	c0334694-2bc0-4178-a7cc-04dbde16ddaf.p1	333.2	231
414571at33208	Duplicated	a5515535-df25-42cd-8c83-d2af032aa1ba.p1	311.3	239
414571at33208	Duplicated	0eab8aec-0054-4ecf-8de6-fa69fa651afb.p1	311.3	239
414579at33208	Complete	8210f527-b799-42d9-bcfd-900f6a3ba7cf.p1	290.6	239
414603at33208	Complete	7277385f-8ddf-41f7-a414-3a8a768bfc7c.p1	81.6	304
415618at33208	Complete	db5c5619-6d08-4c54-be34-4fda5a63a715.p1	196.4	199
416175at33208	Complete	69513991-17e0-4633-86f2-c3ac3809031c.p1	289.4	262
418979at33208	Complete	d9a40fc3-a2a0-4c52-b7a4-3c7789f28d5b.p1	161.2	135
419502at33208	Duplicated	8599ede9-2d53-44c9-924d-d39d0df97889.p1	250.4	177
419502at33208	Duplicated	8991565d-f41c-45b8-b611-ad695e83519c.p1	234.0	176
419914at33208	Complete	ede3df5f-424f-4baa-8c56-85eb456ecff6.p1	246.1	323
421396at33208	Complete	742bad23-5336-4764-ab8a-e45881675aea.p1	330.8	237
421685at33208	Fragmented	2c325ac1-1007-4c15-ab90-766c782de320.p1	102.1	153
421732at33208	Complete	62805522-96c8-4e88-bcff-23130261aedd.p1	114.6	271
422158at33208	Missing
422751at33208	Missing
423799at33208	Duplicated	76998157-08ae-48dd-9c0d-8c8b5ac373f5.p1	147.6	198
423799at33208	Duplicated	0bbffa60-b3f2-4b8b-aa8b-27be47aa4df2.p1	147.4	198
423848at33208	Missing
424392at33208	Complete	3288a7fe-5596-4a33-942c-d37d7273d68b.p1	335.3	230
424569at33208	Duplicated	62debd8d-3b6d-4a2a-9576-ea7fc195c8f9.p1	219.4	158
424569at33208	Duplicated	21c2909f-3fef-4959-a181-2ff63ab1be4e.p1	194.6	159
424569at33208	Duplicated	4a5e3c50-92ee-4afa-a02b-ea20e24ec531.p1	194.6	159
424569at33208	Duplicated	74ec29e5-7999-4c66-9fb5-bf0fbd1fc949.p1	194.6	159
424646at33208	Fragmented	e95cb216-93e7-486d-8995-b0aa7baa8c04.p1	79.4	128
427349at33208	Duplicated	f738484f-d64f-4f8c-ae12-4a06d86edfe6.p1	372.2	242
427349at33208	Duplicated	7da75f78-85b4-480c-a421-0f5ed5a775d4.p1	369.6	239
427789at33208	Complete	78dae9d9-dbb9-495c-91c9-71dfb0f0c7fb.p1	394.1	396
428202at33208	Complete	79a69f86-3d59-4d01-9830-9fc24ec70258.p1	450.6	353
428754at33208	Complete	87323238-eed4-4738-8d0a-52e0bde412e4.p1	214.7	335
429011at33208	Complete	ab6ec886-9a93-4d87-8999-904a85ce4bc9.p1	148.9	167
429274at33208	Complete	3b534b78-26bd-4ddb-baf5-f82a4fa215f5.p1	200.8	209
429751at33208	Complete	1392a630-f84b-4725-be21-9f8daad25b0c.p1	79.3	522
430701at33208	Missing
432050at33208	Complete	5ad65f63-4895-43e7-9b56-f56695f05c4d.p1	323.4	242
432155at33208	Duplicated	4fb5e06d-c2c4-4b3d-83b5-2b66aa06a2e3.p1	182.1	158
432155at33208	Duplicated	c571ca98-01c9-458a-b111-7119cd2f0b4f.p1	182.1	158
432287at33208	Missing
432522at33208	Missing
433216at33208	Complete	f68b0cbd-e8b4-4de9-b8d3-c1a5cdac6760.p1	331.8	249
433606at33208	Missing
434068at33208	Complete	5922899d-d1c4-41ff-9221-a8a165f36513.p1	386.4	356
434863at33208	Duplicated	412772d6-13db-4a9b-a282-22bc99891c99.p1	199.9	238
434863at33208	Duplicated	82b5f9cb-5146-4519-b5e3-cb1d5b7de3f2.p1	199.7	238
434863at33208	Duplicated	6b65d328-55a3-40ec-8900-65f09a2092c1.p1	188.4	231
435253at33208	Missing
435678at33208	Missing
435921at33208	Fragmented	465b93ab-a9b0-446d-b7e4-e3c3014fbdac.p1	78.8	75
435939at33208	Missing
436007at33208	Complete	a64c2608-3215-4cd4-a037-006e5755d92e.p1	576.6	409
436098at33208	Missing
436539at33208	Missing
437653at33208	Complete	aa543b37-330e-482d-9b7b-515aea7d1512.p1	122.9	135
438133at33208	Duplicated	b116c2ad-fc3b-40cd-b06a-282dde7c75a5.p1	473.0	301
438133at33208	Duplicated	808731c0-1343-4de0-9f4e-6fdef407464a.p1	472.8	301
438133at33208	Duplicated	e71be126-c255-466e-acad-c341d76cde82.p1	472.8	301
438433at33208	Complete	9e600647-267c-4c9c-b07d-9c27f52a9189.p1	311.8	202
438453at33208	Duplicated	7985f057-7b38-40d8-9cfe-44890a160430.p1	378.8	240
438453at33208	Duplicated	efae15de-2c9f-4341-9e51-7d127a40b9f3.p1	377.8	239
439736at33208	Missing
440195at33208	Missing
440493at33208	Complete	088a97f3-7cfb-4b10-a1e3-366df3cfab64.p1	198.0	238
441575at33208	Complete	a8d2f5b7-40e6-499f-9823-a83e18e2d5d4.p1	449.2	630
442169at33208	Missing
442203at33208	Complete	8519d504-adc2-4518-8f5b-253527b53f23.p1	385.4	346
442823at33208	Duplicated	2e4ee600-a9e0-4838-bf7d-5dea672c87f7.p1	230.8	302
442823at33208	Duplicated	7276799d-a87c-450a-911d-bfde3c8df7e5.p1	230.8	302
443305at33208	Complete	e586f34e-2657-467b-9942-7b864c0d7704.p1	188.0	370
443518at33208	Complete	63a87055-6ce4-4552-9f35-ec4379804acc.p1	326.4	241
443659at33208	Complete	f6605879-3506-43e7-9c15-77aa3631e4f7.p1	100.8	123
443928at33208	Missing
444160at33208	Complete	d568c0d4-1b31-4c95-a90b-36d30dbeeaba.p1	270.7	197
444231at33208	Complete	a3627882-8e46-4e94-bf79-7f86cd1e7e6f.p1	85.7	122
445031at33208	Complete	78f33cb9-6ab7-44d0-8c2c-d25e06ea78ca.p1	248.9	309
445034at33208	Complete	66ace1c9-d933-4cf7-b1f5-f455b779f779.p1	317.7	315
445091at33208	Complete	3a97b382-5593-409c-abf2-9abde38af70d.p1	44.3	184
446000at33208	Complete	cbe82674-129f-4d38-afb5-c37c3b874700.p1	259.2	256
446031at33208	Duplicated	7882bfd1-6e69-48b3-9269-dd96751832b0.p1	303.4	241
446031at33208	Duplicated	17e3fd6b-24a4-4e5d-b748-fade151d52bd.p1	276.8	241
447320at33208	Missing
447400at33208	Complete	526d60d4-9589-4e66-b1e1-67b7870ce94d.p1	99.1	149
448196at33208	Complete	1c2cfb41-06ec-4c1c-97e9-1bfbfe62bee1.p1	355.8	219
448514at33208	Missing
449056at33208	Missing
449139at33208	Complete	97360785-4185-455f-84fc-863d0d30eb23.p1	371.6	316
449189at33208	Complete	5897c754-c63a-43cd-95b8-90348e3025b6.p1	237.3	341
450643at33208	Missing
450785at33208	Duplicated	73b108c8-76c7-43e4-8e29-054daa520c10.p1	115.4	101
450785at33208	Duplicated	a6cbd6a8-1101-4692-95b9-90b544afa5ee.p1	115.4	101
451242at33208	Duplicated	0badfbfa-9c39-4bc8-87a3-6a89de9f27e9.p1	151.9	200
451242at33208	Duplicated	451fcfa3-d84f-4497-8615-2ec7e5cad1b4.p1	151.9	200
451957at33208	Complete	cde59ac6-1018-44ec-b315-81d162a36433.p1	396.7	263
452208at33208	Complete	afd6d82f-5f76-48ea-9c63-29f0fd9183ac.p1	194.6	173
452499at33208	Duplicated	3b439841-99ca-47c3-8847-4ba330e9f772.p1	279.8	211
452499at33208	Duplicated	e54a67c6-1233-4fe8-8ffa-6f800b2da1a2.p1	279.8	211
452574at33208	Complete	58eaa357-e50b-4e6a-91ee-310dbf5b275e.p1	403.9	340
453049at33208	Fragmented	c3137677-5745-4b47-ad1a-c2f159d7bebb.p1	69.3	168
453052at33208	Complete	88dd5813-4143-4a21-869c-5aec57b794b0.p1	327.4	321
453056at33208	Complete	9bf2f7e6-5651-41ca-a066-16dd1b8e422a.p1	350.3	367
453687at33208	Duplicated	3af2b048-536b-4742-91ce-c85c59ddf250.p1	343.7	283
453687at33208	Duplicated	f6b7ec74-17ea-459f-a503-8a70e343478b.p1	343.7	283
454911at33208	Missing
455512at33208	Complete	929bbf00-b24e-4039-b7e1-804ebfa0a1dc.p1	192.0	181
455941at33208	Complete	3c9bbee6-fc90-465e-84d5-1d35b420e9d5.p1	170.4	233
456998at33208	Complete	8ff681d9-171d-417d-b14c-e32bfd2a8fa9.p1	174.7	224
457777at33208	Complete	9ac559a7-dd23-4c46-ac83-04fd211b2e8c.p1	325.2	304
458807at33208	Complete	4f060095-4393-416a-a8d7-66e214fffec9.p1	263.9	259
458974at33208	Complete	8141fa68-a9a4-4ced-9877-a2713b1a5ccd.p1	101.9	131
458988at33208	Complete	00feca3e-b09d-41cc-90f9-cd4030f48ec5.p1	259.4	379
459253at33208	Missing
460044at33208	Complete	2806c852-c0ca-41a0-a3f2-e5a55aa3c752.p1	322.2	293
460518at33208	Complete	b694c8fe-1659-47a9-b21d-9f0d1ab34215.p1	393.2	281
461123at33208	Duplicated	c44ca708-49d2-4f4a-9743-6d31c573b57a.p1	163.3	230
461123at33208	Duplicated	92cbbeee-c63d-4021-8770-b8af35dcdc88.p1	140.2	212
461193at33208	Fragmented	9e674e26-f6a2-4fcf-881b-cc76eacec66d.p1	52.3	69
462325at33208	Complete	a4ac0f82-0a7a-4ac7-b4c7-71a409505dc4.p1	280.4	272
462897at33208	Missing
463071at33208	Complete	5892dd77-4997-4251-9056-8f2259567ee3.p1	190.7	234
464204at33208	Complete	5a48e013-ae86-416a-835a-bb40a7e13889.p1	303.4	279
464243at33208	Missing
464286at33208	Complete	63987414-521c-4bb5-b885-5a7992faa70a.p1	170.9	325
464312at33208	Duplicated	26e6fd7b-ffa9-45fd-b819-d55d524d6c4a.p1	211.8	310
464312at33208	Duplicated	f2089569-ccc1-4336-94b0-e4f9c39df763.p1	210.0	283
464987at33208	Complete	23be9386-a82c-4936-bbca-b4a5cc386eda.p1	201.9	165
465092at33208	Missing
465401at33208	Complete	e2459067-fe83-4fcc-b22f-85ed4ffab4d2.p1	239.3	203
465512at33208	Missing
465651at33208	Complete	e8b87a3d-264b-4071-9d0a-fb84abfdb86e.p1	103.7	128
465703at33208	Missing
465933at33208	Complete	98cbe884-4f0f-40be-a9d7-05dec15aad9e.p1	289.6	222
466616at33208	Complete	c1a261a9-9c4e-459e-8c38-8a399bb93e52.p1	411.8	536
466942at33208	Complete	6133f3ee-1c75-474b-97fc-ffdb427c5ba4.p1	120.5	194
467106at33208	Duplicated	20bfcd62-c314-4b25-86a2-c4b6946d0144.p1	287.9	254
467106at33208	Duplicated	712fb620-e6ac-490b-9e8f-b2172d0a1925.p1	248.0	209
467142at33208	Missing
467744at33208	Complete	6852b388-6d51-4060-9503-adb0debadaf7.p1	167.1	260
468248at33208	Complete	2c830600-5343-4606-969e-a0cb764bca4c.p1	329.3	263
468359at33208	Fragmented	f8409807-4cf9-4152-9752-e3bf087da0f1.p3	164.1	98
468631at33208	Complete	98a3b3e8-a95f-4d58-a14a-6883e53b11d8.p1	120.3	161
468710at33208	Complete	2a3e0af4-3855-4588-a6be-c0749d70b712.p1	71.8	156
468757at33208	Complete	b6260621-7c3e-47c4-8476-1af37b686cf0.p1	345.7	269
469367at33208	Complete	7cb84e42-a320-4070-ade3-5644015f8be4.p1	250.7	287
470197at33208	Missing
470523at33208	Complete	c3b4bab7-034e-4388-ad5e-7495bb9ab855.p1	210.8	194
471608at33208	Complete	59c0cbbf-8668-46cd-b77d-058c58f40205.p1	273.1	209
471787at33208	Complete	a653b2ae-3e64-4c46-bf9f-95ac53349259.p1	343.7	328
472313at33208	Duplicated	3ff35f52-1623-429d-82b5-c8be70c02699.p1	299.9	257
472313at33208	Duplicated	0a98f250-ce99-4f02-af11-1799e933ab74.p1	299.9	257
472352at33208	Complete	d494ba5a-fc28-4ac8-9cff-a314381a5f6c.p1	173.8	250
473106at33208	Complete	95623a95-1dec-458d-9633-b0fe29cf4f29.p1	342.0	261
474144at33208	Missing
474302at33208	Complete	95501094-630d-4755-b58d-9e7ceac8a88a.p1	176.9	243
474387at33208	Fragmented	dad7c89e-a762-49c1-b955-69872226b407.p1	141.7	122
475826at33208	Duplicated	188f299d-37e3-440c-9881-b43632d453b8.p1	88.9	169
475826at33208	Duplicated	2a97ac09-fa57-4505-a422-696d7ec1ed77.p1	88.9	169
476036at33208	Fragmented	48ef0c04-219b-45e8-b1c0-828ea78e7f95.p1	202.9	156
477052at33208	Missing
477939at33208	Missing
477998at33208	Complete	8111f03e-9964-4ae9-b7de-6554b11bde3d.p1	101.9	310
478073at33208	Complete	05d43f55-f199-4287-bcb1-15983777b8b8.p1	365.1	226
478984at33208	Complete	05954aca-fcef-4916-8a37-33dc661783ba.p1	266.9	239
480700at33208	Complete	cd5ae9f7-844e-44b3-9d15-290e40574253.p1	141.5	155
480735at33208	Complete	8ab48de4-d79b-4b95-8167-d661c1928f2d.p1	243.8	236
481557at33208	Complete	e061ec01-cfb5-4eb6-8843-e8626bcd5a4c.p1	125.3	246
482691at33208	Complete	d4296f3b-6595-4b53-8f53-70fbb1df5a34.p1	350.3	240
483489at33208	Complete	2f07b35c-7f45-4933-a20b-38ccd68a638a.p1	245.5	278
485003at33208	Complete	284ba045-d7c3-4674-9ac5-df11570c9390.p1	195.9	202
485696at33208	Complete	53150c1e-582e-4c16-8663-04cf8de9c214.p1	115.5	222
486370at33208	Complete	bcb77ed4-16d1-4ee1-9cb7-e9e812339955.p1	112.6	218
486431at33208	Complete	a1db92aa-1118-490b-a59a-01d75fc347ce.p1	200.4	379
486743at33208	Complete	94b39d33-e517-44f8-bb21-a0b53f69039c.p1	62.8	130
486993at33208	Complete	00ffad46-2912-40b2-bf91-1e33c5ad31ef.p1	265.5	247
487873at33208	Complete	31105334-2fb4-48ac-b4a0-916616eae583.p1	57.2	112
487987at33208	Complete	d580aaab-58e3-41a1-a2a3-c6e4b1d2d3db.p1	145.6	147
488559at33208	Complete	19f8992d-980f-4e63-b8c1-584dcb05541e.p1	99.6	132
488635at33208	Complete	7a171207-3ebd-471c-8190-f81ce4cff52a.p1	208.7	239
489359at33208	Complete	2ae98f54-db25-48fe-8973-12a401c77a0d.p1	108.5	204
489858at33208	Complete	ac5509b0-dbe3-416a-b66c-2fd3ecd6c937.p1	122.8	146
489997at33208	Complete	04617271-26e0-4be5-bc75-e42012eca309.p1	238.4	297
490248at33208	Duplicated	36ca22b8-94fd-4f06-8183-5df54190a0ba.p1	181.7	167
490248at33208	Duplicated	a6068458-0b65-44d7-bab5-5433b73fbb3f.p1	181.4	167
490961at33208	Missing
491252at33208	Complete	45f42394-6441-4857-828d-665dc69185be.p1	174.2	178
491289at33208	Complete	90f9d50d-36e1-40a2-b067-d89b77ee026e.p1	248.0	242
492033at33208	Complete	7cc67bca-fd84-48c6-bf25-d90e3c0325e3.p1	245.5	164
493148at33208	Missing
493505at33208	Missing
493913at33208	Complete	d22b44dc-b8b5-4325-af50-a7cdc0591bce.p1	361.9	381
494057at33208	Duplicated	4d07acb7-5a98-4ba8-aaa8-053cd5d931d9.p1	138.6	171
494057at33208	Duplicated	875906d3-0ced-45cc-b915-4baa3fb385af.p1	136.8	169
495100at33208	Complete	e7267104-a4d9-4c3e-932a-51e27add1499.p1	351.4	215
495175at33208	Complete	aaf8375a-aa02-4a34-942e-ef0678071d70.p1	218.9	181
495207at33208	Complete	dc09ed6e-18e3-4663-93ab-74857e9f0af7.p1	206.5	250
495311at33208	Complete	975ca758-6467-4092-8574-342794dbe407.p1	219.4	163
495329at33208	Missing
495389at33208	Complete	e1431b94-6ce2-4b87-b40b-24c6b4bc9585.p1	99.8	146
495605at33208	Complete	ef3b51b2-cbba-4a1e-8110-4517f3e2fa39.p1	353.2	223
495802at33208	Missing
495926at33208	Complete	1274bbf4-ff15-423f-8474-0b166a19bdfa.p1	101.0	115
496070at33208	Complete	2bfb3118-38cd-498e-9f36-23bc14c68c90.p1	73.4	150
496219at33208	Duplicated	74562b7f-20d6-40d6-a789-a0d96d8fe30d.p1	355.2	247
496219at33208	Duplicated	d9c50b4c-8b79-4ec7-ae7c-890fead4a8af.p1	355.2	247
496219at33208	Duplicated	f5e0ea34-2d9e-4fdd-be69-33afc9520b34.p1	355.2	247
498535at33208	Complete	1938d64c-82bf-41f3-920f-85304497a6e2.p1	299.3	172
500261at33208	Complete	78c372b4-d103-49e4-b203-33c3bb1a61f0.p1	236.5	271
500808at33208	Missing
501396at33208	Complete	3404a082-600f-451f-a19e-19247c9b5228.p1	273.6	169
501546at33208	Complete	f4861012-45dd-48af-bcb5-6ef5d2063cd7.p1	74.1	139
501788at33208	Complete	b80dbe55-9d79-476a-9982-456da22e8b27.p1	119.6	155
502128at33208	Missing
502407at33208	Complete	33169488-2912-470b-b75e-5eb797fe448e.p1	217.7	173
502429at33208	Complete	8f45ccd0-f47a-460a-ae92-67ad22606bbe.p1	175.9	175
502584at33208	Missing
502691at33208	Missing
503333at33208	Complete	875876a8-7344-49b5-add3-e30761563a6a.p1	412.7	260
503828at33208	Missing
504207at33208	Duplicated	9e113b4d-aaba-454d-bdbb-e916ca87d00c.p1	371.6	293
504207at33208	Duplicated	d4e1c467-632d-4d9f-b809-b655dad2d6a5.p1	371.2	293
504292at33208	Complete	9b24e960-58f0-47c0-b7e9-49bec24e2014.p1	208.7	178
504691at33208	Missing
504731at33208	Complete	61cd684f-916e-4ddf-a3e3-12d87891f489.p1	332.5	237
504912at33208	Fragmented	454e3163-c750-4954-b246-132834991c26.p1	44.6	83
505248at33208	Duplicated	caeb1a3a-8491-4180-98f7-e9fd9afb8324.p1	179.5	167
505248at33208	Duplicated	fc3b6238-79d8-4687-8ae9-f187aeadb496.p1	179.5	167
505718at33208	Duplicated	9bbb156e-25ae-4973-a7b0-6689c55031e9.p1	54.8	75
505718at33208	Duplicated	4d23e348-140a-4d3a-87e4-c045abfe058f.p1	54.5	75
508188at33208	Complete	66d57a63-4c76-49ad-9ec6-e3d37f4bb717.p1	248.2	253
508379at33208	Duplicated	af8ee807-b261-4e31-909d-499f59d355c8.p1	133.3	131
508379at33208	Duplicated	4773d94d-4658-424a-bb0f-fc5d6a4b7e9a.p1	132.9	131
508986at33208	Missing
509494at33208	Complete	6ca39980-4f61-44d1-b4a9-818954e1028d.p1	209.1	144
509816at33208	Complete	79624879-872d-450e-9ff7-2fbb1d816488.p1	102.1	144
510174at33208	Complete	82007f3e-d7d6-41f0-9d24-84f072924baf.p1	228.6	265
510522at33208	Duplicated	91d6a7ca-b251-444e-b17d-645c7c40791b.p1	164.6	195
510522at33208	Duplicated	35ba1462-f903-4102-b1ad-bddef9a57171.p1	164.0	195
510581at33208	Complete	667becac-44f8-4229-8b07-8ab031c7e5d3.p1	276.9	229
511272at33208	Complete	d33b64e6-0eaa-462e-9bd7-be135c6b18ab.p1	124.1	194
511386at33208	Complete	6121ee31-6189-465a-94a0-80c385669fc6.p1	239.8	488
511575at33208	Complete	7a98fe0a-32e2-43c3-81d5-2026e9fffc21.p1	198.7	150
511668at33208	Complete	5174a088-d744-4cef-8585-206db222a630.p1	128.2	144
514121at33208	Complete	12450464-f8d7-437a-81c9-4b41e3c8b6fc.p1	219.2	193
514296at33208	Complete	b0cf90aa-85db-4023-9e74-0625e57363c2.p1	178.7	135
514565at33208	Duplicated	5dffb82b-116a-4ee8-ad48-ab14ead99672.p1	214.2	188
514565at33208	Duplicated	3a3809c0-d341-4b91-b83e-6287b7ada639.p1	213.9	188
514565at33208	Duplicated	ab72155a-f2d1-45d0-b6b6-11a06e8a25eb.p1	213.9	188
514675at33208	Duplicated	74fdea4b-d106-4d26-b1be-aad3b5254eb0.p1	127.9	194
514675at33208	Duplicated	9e6f7941-6a40-4bfa-b925-e51073d8a0cf.p1	127.9	194
514675at33208	Duplicated	cbdd69ed-3d15-478b-a0a2-ff76888001d1.p1	127.9	194
514698at33208	Duplicated	84f9640f-c959-46ed-ad08-b36ae4b320a3.p1	164.8	156
514698at33208	Duplicated	92f906d4-b546-43ca-a725-e98d42a1f8f3.p1	164.8	156
514698at33208	Duplicated	c0b53b03-3313-4431-a007-6618a626b1f1.p1	164.8	156
514724at33208	Complete	5af1960a-3edf-4124-abdf-5e12568ba277.p1	77.8	140
514727at33208	Complete	dfa55636-6706-413c-8068-065d941ed60a.p1	30.8	166
514740at33208	Complete	e5203abe-ccbc-48fc-ab13-cb29fd55e553.p1	200.6	175
514834at33208	Complete	61fa2f41-3699-4b9e-8ae1-494fdef4baa9.p1	116.1	199
514892at33208	Complete	5f4586c0-57cd-4df7-99b4-2c46d14ccc17.p1	300.3	203
515058at33208	Duplicated	98bf7c5a-5550-4e8b-b911-de4626d2aadb.p1	349.4	353
515058at33208	Duplicated	74113263-6728-47aa-a0e8-087e35484e21.p1	343.5	341
515377at33208	Duplicated	210eecd5-237c-49c6-8c1b-d0227129a20f.p1	143.4	182
515377at33208	Duplicated	64edaa3c-ae41-45c4-bd0d-f3392bb93cc6.p1	139.2	192
515410at33208	Complete	1d803bb0-e2e7-4b23-bed1-5056657ef498.p1	171.0	149
515425at33208	Duplicated	696e6040-ca08-4c20-b8b0-3cc5d12881bc.p1	155.6	187
515425at33208	Duplicated	98537a8a-ecf3-4b98-81c0-463363e39eb7.p1	154.5	185
515425at33208	Duplicated	c62c04af-ff6f-4284-9ca8-fee0a352a9e6.p1	146.0	200
515425at33208	Duplicated	ea9f280f-3ff2-416f-b565-f07b1ac3517d.p1	145.3	200
515425at33208	Duplicated	f26be25e-7c9d-4b9a-819a-4f98c1505cfe.p1	145.3	200
515425at33208	Duplicated	56d2cb3a-3703-40f5-b26c-dd77cbeecc25.p1	143.5	177
515528at33208	Complete	2c9705e6-c228-40e6-bfc7-003396310b53.p1	122.6	269
515640at33208	Duplicated	b0afa29d-b567-452c-80e7-b273fa9d324b.p1	309.1	195
515640at33208	Duplicated	d21a4324-646c-499e-b761-16cf6e1bfec4.p1	309.1	195
516078at33208	Complete	2c122e51-f1ee-4303-8025-1d24d1a011bf.p1	253.4	231
516321at33208	Complete	cfde5c83-62ff-470c-b915-57d44227d8c2.p1	186.4	135
516481at33208	Complete	7be12f55-12ad-4cd9-8ed1-1fb0f2496ecc.p1	99.4	170
516659at33208	Missing
516716at33208	Complete	5ec3a793-a4aa-4ed8-9c5a-812f3fbc07dc.p1	273.0	311
517311at33208	Duplicated	3ad97dfa-e6d5-4969-9952-47593cb280eb.p1	199.6	155
517311at33208	Duplicated	01d93758-bc3e-4937-adeb-3f9bd894b2ef.p1	185.5	155
517525at33208	Complete	8779d0c2-3b39-4cc8-a034-d0b95aeb7116.p1	339.6	269
517686at33208	Complete	88178b49-a310-48ce-bfba-e1db7f0a0f50.p2	126.7	98
517968at33208	Complete	5179740b-1341-4d0c-9193-f2c6346bf399.p1	130.1	106
518288at33208	Complete	a748cfcb-2925-41ba-b758-c5639c0a6c1d.p1	325.0	290
518569at33208	Complete	5887fb93-b026-43bf-beb0-6522afcc92cb.p1	225.7	305
518635at33208	Complete	7e35a921-3791-432a-8a64-65178548b68b.p1	274.9	348
519030at33208	Complete	b47ec0de-6a9f-4d59-87f8-b556a6bcedbb.p1	72.0	126
519303at33208	Duplicated	18eb97e5-06cd-4b23-bd4e-181772e8878f.p1	321.3	346
519303at33208	Duplicated	ddb272f0-9ca8-42c5-85bf-f3b0217b60fa.p1	321.3	346
519777at33208	Fragmented	fcbb20bd-8edf-4942-adba-386b247fcdf7.p1	108.3	118
520011at33208	Complete	f56a873a-8461-4dfa-9160-cd1706e4fe4b.p1	121.1	159
521343at33208	Complete	b1405fbf-2b27-41e5-9688-3d6801a4d112.p1	65.2	142
522886at33208	Missing
522988at33208	Missing
523206at33208	Complete	ffbc8235-05b0-4f65-9f9c-1a89b76a65f9.p1	111.7	140
523376at33208	Missing
523534at33208	Duplicated	2006cfe7-210b-43f1-ad4f-3accac575506.p1	193.3	148
523534at33208	Duplicated	84443106-0336-428a-bfbf-96112060a1e4.p1	193.3	148
524148at33208	Missing
524165at33208	Missing
524322at33208	Duplicated	207bf1fe-dccb-4885-b57e-f91d55124fea.p1	108.1	128
524322at33208	Duplicated	5b3b406a-8e41-4aac-b4ab-46d6655e2d6b.p1	108.1	128
525542at33208	Duplicated	2d4439c2-8270-4e79-bbff-b8196a73ae24.p1	158.4	173
525542at33208	Duplicated	0fd55276-3fed-4c0b-b364-b2d09b5b0a34.p1	155.8	166
525888at33208	Complete	d950b50d-e12f-4b78-88d6-0b10ee90c116.p1	185.1	153
526074at33208	Missing
526487at33208	Complete	721d1e09-2cfa-4356-89cf-db7c2844c071.p1	307.0	181
526673at33208	Missing
526839at33208	Missing
527406at33208	Complete	8f6f9fa5-9e1d-4c4c-ace5-ea6708e2d135.p1	320.6	275
528325at33208	Complete	4d7c3d45-3a35-4212-9781-8cb5218afc85.p1	257.8	157
529092at33208	Complete	44cb7de5-8519-4d31-8583-4f116c49df16.p1	114.3	95
529093at33208	Fragmented	76a6b38a-7895-4231-96f5-f7398fadb736.p1	160.0	116
529708at33208	Missing
